T,Bx,Bz,Oc,j,z,pp,cc,joint,C,Acut,dA
70.0,0.23226114680059184,0.005,0.008912509381337459,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0009522279079875753,0.008676964579288187,8.262447829017882e-06
70.0,0.23226114680059184,0.005,0.009440608762859235,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0010610072809879043,0.008676964579288187,9.206322595498914e-06
70.0,0.23226114680059184,0.005,0.01,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0011812608416294555,0.008676964579288187,1.0249758481718938e-05
70.0,0.23226114680059184,0.005,0.010592537251772892,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0013139695263057148,0.008676964579288187,1.1401267038018766e-05
70.0,0.23226114680059184,0.005,0.011220184543019636,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0014601431330814403,0.008676964579288187,1.2669610246438536e-05
70.0,0.23226114680059184,0.005,0.011885022274370183,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0016208067563745236,0.008676964579288187,1.4063682814932719e-05
70.0,0.23226114680059184,0.005,0.012589254117941675,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0017969833254288983,0.008676964579288187,1.5592360664318048e-05
70.0,0.23226114680059184,0.005,0.01333521432163324,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.001989671847921067,0.008676964579288187,1.726431214881797e-05
70.0,0.23226114680059184,0.005,0.014125375446227547,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0021998210845298044,0.008676964579288187,1.908776963123644e-05
70.0,0.23226114680059184,0.005,0.014962356560944336,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0024282985774526167,0.008676964579288187,2.1070260744492248e-05
70.0,0.23226114680059184,0.005,0.01584893192461114,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0026758552373764904,0.008676964579288187,2.321830111401859e-05
70.0,0.23226114680059184,0.005,0.016788040181225608,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.002943086065284086,0.008676964579288187,2.5537053542266655e-05
70.0,0.23226114680059184,0.005,0.01778279410038923,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0032303880437128518,0.008676964579288187,2.8029962632652476e-05
