T,Bx,Bz,Oc,j,z,pp,cc,joint,C,Acut,dA
60.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.10916950734504528,0.009423371808064147,0.0010287448578155515
61.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.09876329103189745,0.009420533112878673,0.0009304028535028632
61.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.08922065503190452,0.00941691410506421,0.0008401832448330096
62.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.08049095688527853,0.009411652544614258,0.0007575529191877682
62.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.07252287059826425,0.009403948359993542,0.0006820013300245709
63.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.06526520237922656,0.009393068460310027,0.000613040514024064
63.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.05866756306245114,0.009378351007119713,0.0005502049991319979
64.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.05268090694923241,0.009359208990015376,0.0004930516179214194
64.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.047257949483130536,0.00933513297267016,0.0004411592424407526
65.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.04235347763384691,0.009305692903868278,0.00039412845627143306
65.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.037924567337405894,0.009270538920004496,0.0003515811775257526
66.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.03393072206998293,0.009229401100051923,0.0003131602435982566
66.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.030333945837938966,0.009182088169402733,0.00027852896520984266
67.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.027098762735392103,0.009128485183561326,0.0002473706541228706
67.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.024192193905763264,0.009068550254783274,0.00021938812620787582
68.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.021583701362934752,0.00900231041297431,0.00019430317953007532
68.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.019245106766589925,0.008929856715352427,0.00017185604589730746
69.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.017150491962931134,0.008851338736746144,0.00015180481386574575
69.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01527608693166256,0.008766958583552547,0.00013392482144863397
70.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.013600149740747292,0.008676964579288187,0.00011800801757347968
70.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.012102842206997243,0.008581644768662126,0.00010386229251162107
71.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.010766104189171042,0.008481320380800423,9.131077888143718e-05
71.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.009573528791478632,0.008376339381492338,8.019112623591321e-05
72.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00851024021666504,0.008267070230084845,7.035475354606235e-05
72.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.007562775565381593,0.008153895939957974,6.166608497737834e-05
73.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0067189715185896415,0.008037208523389544,5.4001775157620255e-05
73.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.005967856549369682,0.00791740388301254,4.724993061724134e-05
74.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.005299549078097416,0.007794877193810852,4.130933424634288e-05
74.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.004705161800379837,0.0076700188023729144,3.608867947712015e-05
75.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.004176712271783059,0.007543210654449126,3.150582050908238e-05
75.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0037070397200322912,0.007414823248098979,2.7487044297721764e-05
76.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.003289727968069414,0.0072852130980760755,2.3966369282086488e-05
76.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0029190342852559205,0.0071547206876598135,2.0884874988708812e-05
77.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.002589823935147575,0.007023668876865119,1.8190065769856372e-05
77.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0022975101534265414,0.006892361730724454,1.583527105742796e-05
78.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0020379992661258995,0.006761083727953422,1.3779083675784834e-05
78.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0018076406440766077,0.006630099308558167,1.1984836984413957e-05
79.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0016031811827688345,0.006499652718573034,1.0420120932948588e-05
79.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.001421723996076521,0.006369968110880904,9.056336517481605e-06
80.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0012606910163124275,0.006241249862724028,7.868287632497354e-06
80.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.001117789200824642,0.006113683072835846,6.833808916080322e-06
81.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0009909800559381422,0.005987434203912604,5.933427882319258e-06
81.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00087845220175177,0.005862651839223475,5.150059416269926e-06
82.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0007785967154961867,0.0057394675253819045,4.4687305639593776e-06
82.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0006899850063276099,0.0056179966765502205,3.8763334724179954e-06
83.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0006113489901376595,0.005498339518529698,3.361404312087116e-06
83.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0005415633488513542,0.005380582054228681,2.9139260360575827e-06
84.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00047962967447505564,0.005264797034851883,2.525152888003247e-06
84.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0004246623136160912,0.0051510449237809125,2.1874546548732243e-06
85.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00037587574315184845,0.005039374842501004,1.8941787639457942e-06
85.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0003325733220462114,0.00492982549006443,1.6395284403388195e-06
86.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00029413727790178034,0.0048224260294683794,1.4184552651905198e-06
86.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00026001979963678697,0.004717196935972891,1.2265646021389364e-06
87.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.000229735119650351,0.004614150803805404,1.0600324869969977e-06
87.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00020285247997528424,0.0045132931089090335,9.155326999975581e-07
88.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00017898988721850697,0.0044146229264096885,7.901728597103054e-07
88.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00015780857057144667,0.004318133602321728,6.814384913189237e-07
89.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00013900806586622787,0.004223813379701802,5.871441284922427e-07
89.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00012232185659050106,0.0041316459800145415,5.053906070500589e-07
90.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00010751350999749633,0.004041611140909134,4.345277998041267e-07
90.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,9.437325299972657e-05,0.003953685111939183,3.7312212535028876e-07
91.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,8.271493846184073e-05,0.0038678411100045197,3.199282393942016e-07
91.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,7.237335785481964e-05,0.003784049736466254,2.7386438571770813e-07
92.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,6.320186104657446e-05,0.003702279357997704,2.339909455397718e-07
92.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,5.507024832663509e-05,0.0036224964532945146,1.994917792452838e-07
93.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,4.786290363743195e-05,0.0035446659277867114,1.6965800372854369e-07
93.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,4.14771414522419e-05,0.0034687513984817146,1.4387389241748797e-07
94.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,3.582174283801088e-05,0.0033947154510276236,1.2160462389493366e-07
94.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,3.081565900519928e-05,0.003322519871026211,1.0238563938354242e-07
95.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,2.638686310973471e-05,0.0032521258515500577,8.581339966048079e-08
95.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,2.247133326395371e-05,0.0031834941787324796,7.153735863415417e-08
96.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,1.9012151662334598e-05,0.0031165853972057326,5.92529942402927e-08
96.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,1.595870645858227e-05,0.003051359957065228,4.8695757854276164e-08
97.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,1.3265984567050805e-05,0.002987778343937736,3.9635821400446616e-08
97.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,1.0893944923769688e-05,0.0029258011936313458,3.1873517061319494e-08
98.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,8.80696294983479e-06,0.0028653893927459467,2.523537821876316e-08
98.5,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,6.973338029413137e-06,0.0028065041665263587,1.9570702234144677e-08
